,image,bookName,author,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn,interpreter
579,https://i.idefix.com/cache/500x400-0/originals/0001869728001-1.jpg,Eylül'le Büyümek,Hüseyin Yavuz,Dorlion Yayınevi,"21,45 TL",Eylül'le Büyümek Kitap Açıklaması,"
“Eylül’le Büyümek” sadece bir kitap ismi değildir. Bu ibare, bir hayatı tanımlar aslında. Belki de birçok hayatı...
“Eylül” sadece bir ay adı değildir bizim için… 1980 ise sadece bir yıl değildir. Öncesi ve sonrasıyla hepimizin kişiliğini şekillenmiş bir atmosferdir.
Bu kitabın yazarı Hüseyin Yavuz, gerçekten “Eylül” merkezli büyümüştür. “Aman başına bir şey gelmesin” denerek üzerine titrenilen yaşlardayken “Eylül” ile tanışmış; çocukluğunu da, ilk gençliğini de “Eylül” ile harmanlamak zorunda kalmış ve böyle büyümüştür.
Kurşun yarasıyla yattığı hastane odasında şekerpare yerse iyileşeceğini sanacak kadar çocuk, yaralarına acımasızca parmak sokulacak kadar da büyüktür.
İstanbul’da çalmadık kapı bırakmadığı halde 15 yaşındaki çocuğundan haftalarca hiç haber alamayan artık “öldürülüp bir köşeye atıldığını” düşünen babasının, büyük oğlunu ziyarete gittiği cezaevi görüş kabininde sürpriz bir şekilde karşısına çıkan küçük oğluna ilk tepkisi “nerdesin sen eşşoğleşek!” şeklinde olacaktır. İşte bu kadar da insani bir hikâyenin sahibidir Hüseyin Yavuz.
Bu insani öyküyü, o yılların en sıcak bölgelerinde geçirmiş bir çocuğun tanıklığıyla okuyacaksınız. Yunanistan iç savaşından miras anılarla birlikte...
Edebi kaygılarla değil insani duyarlılıklarla yazılmış bu satırlar, daima özgün ve ilgi çekici yerini koruyacaktır diye düşünüyorum.
 
(Tanıtım Bülteninden)
 
",116,"13,5 x 21",2020,Türkçe,9786052497647,
580,https://i.idefix.com/cache/500x400-0/originals/0001863964001-1.jpg,Zor Yıllar-Bir Öğrencinin Not Defteri,Ahmet Özen,Göl Kitap,"27,4 TL",Zor Yıllar-Bir Öğrencinin Not Defteri Kitap Açıklaması,"
Hayatta üzüntü ve zorluk olmadan mutlulukta olmaz.
Hayatında mutluluk olsun istiyorsan kolaylık olsun istiyorsan üzüntüleri kabul edip zorlukların üstesinden gelmelisin.
Hayat gözüne zor gözüktüğünde mevsimlerin geçişini hatırla.
Kışların nasıl bahara dönüşebileceğini…
Hani derler ya her kar dağına her yük insanın gücüne göredir.
Hayatta zorluk yaşayan tek insan ben değilim her canlı zorluklar ve kolaylıklar arasında yaşamını sürdürüyor.
Ben de yaşam mücadelesinde sadece üzerime düşeni yapıyorum.
Anadolu’nun kırsal bir köyünde dünyaya geldim ve o yıllardan itibaren mücadele etmeye devam ediyorum; mücadelede düştüm, kalktım; yorulduğum zamanlar da oldu.
Fakat sonuçta mutlu bir hayat sürdüm.
Mutlu sona giden serüvenimde yaşadıklarımı kaleme almaya çalıştım.
 
(Tanıtım Bülteninden)
 
",128,"13,5 x 21",2020,Türkçe,9786059540452,
581,https://i.idefix.com/cache/500x400-0/originals/0001960438001-1.jpg,Terk Etmedi Sevdan Beni - Kurtuluş Kendini Anlatıyor 8, Kolektif ,Dipnot,"76,0 TL",Terk Etmedi Sevdan Beni - Kurtuluş Kendini Anlatıyor 8 Kitap Açıklaması,"
Kurtuluş Hareketi'nin 1975-85 yılları arasındaki dönemini ele alan sözlü tarih çalışmasının seki-zinci kitabı fabrikalarda, mahallelerde, sendikalarda, kitle örgütlerinde, gençlikte mücadele yürü-ten siyasi kadrolarla yapılan söyleşilerden oluşuyor.
Bir siyasi harekete asıl kimliğini veren, kitle çalışmasının asıl yürütücüsü ve örgütleyicisi bu militanların anlatımları dönemin sosyalist hareketini tanımak ve anlamak açısından çok yararlı olacaktır. Siyasal/toplumsal mücadelenin sürdüğü bütün alanlarda hayatın nasıl aktığı, devrimci militanların nasıl yaşadığı, anti-faşist mücadelenin nasıl yürütüldüğü, nasıl örgütlendiği bu söyleşilerde çarpıcı biçimde sergileniyor.
DİSK ve Türk-İş'in yanı sıra TÜM DÖKÜM-İŞ gibi bağımsız sendikalar, TÖB-DER gibi öğretmen, TÜM MAY-DER gibi memur dernekleri, DEV-LİS gibi öğrenci örgütleri ekonomik ve siyasal mücadeleyi nasıl yürütüyordu? O yılların etkili kitle örgütleri olarak bu örneklerin deneyimlerini öğrenmek sosyalist hareketin bu tarihsel dönemini kavramak ve gereken dersleri çıkarmak bakımından yol gösterici olacağını umuyoruz.
 
(Tanıtım Bülteninden)
 
",4366,15 x 21,2021,Türkçe,9786057414342,
582,https://i.idefix.com/cache/500x400-0/originals/0001811191001-1.jpg,Hatırladıklarım ve Hatırlamadıklarım,Olcay Akkent,Tilki Kitap,"609,7 TL",Hatırladıklarım ve Hatırlamadıklarım Kitap Açıklaması,"
Babam;
Babam İsmail Hakkı, Akşehir eşrafından Subaşı Hacı Mehmet Arif Efendi ile Hatice Hanım’ın oğlu.
Asker ocağında yetişmiş olan babam, 29 Haziran 1916’da yüzbaşı olmuş. Aralık ayında, hayvan yazmak için Tokat’tan Erbaa’ya Amasya üzerinden yayan gitmiş.
25 Ekim 1921’de Kurtuluş Savaşına katılmak üzere İtalyan Remo Şilebi ile İstanbul’dan ayrılmış. Ertesi sabah İnebolu’ya varmış. Kastamonu ve Ilgaz dağlarını öküz arabalarıyla aşarak Çankırı üzerinden 3 Kasım akşamı Ankara’ya varmış.
Ankara’dan aldığı bir emirle Binbaşı Kazım Sevüktekin komutasındaki 20. Süvari Alayı’na veteriner yüzbaşı olarak tayin olmuş. Batıya hareket etmiş.Manisa’nın Horosköyü’ne kadar muzafferiyetle gelmişler. Tam İzmir’e girecekleri sırada Ankara’dan gelen bir emirle İstanbul’a dönmüşler.
01 Haziran 1925’te binbaşı olmuş. 3174 numaralı İstiklâl madalyasına sahip olan babam 3 Ocak 1977’de vefat etti. Topkapı Çamlık Mezarlığı’na askeri törenle gömüldü.
Annem;
Annem Halime Muhterem, Muzıka-i Humayun Kumandanı Mirliva Enderunlu Osman Paşa’nın torunu. Sadaret Evrak Mümeyizi Hüseyin Mazhar Bey ile Ayşe Sıdıka Hanım’ın da kızı.1898 yılında Nişantaşı’nda dünyaya gelmiş.
Anneannemler, Şakayık Sokak ile Teşvikiye Ihlamur Yolu’nun kesiştiği köşedeki konakta oturuyorlarmış. 1900 yılında konak Ali İhsan (Sabis) Paşa’ya satılmış. Anneannem dedeme, “Camii bol biz Üsküdar’a gidelim” demiş. Dedem de “Peki” demiş. Anneannem arsayı almış. Dedem evi yapmış.
Annem 1920’lerde veteriner İsmail Hakkı ile evlenmiş. İlk çocukları, Oktay 1925’te Ankara’da öğle vakti Cumhuriyet’in topları atılırken dünyaya gelmiş. Bu nedenle Oktay’a ilaveten bir de Cumhur adını koymuşlar.
Kızları ise Üsküdar’da yaptıkları ahşap evde 14 Eylül 1928 Cuma günü dünyaya gelmiş. Oktay’la ahenkli olsun diye Olcay demişler.
Ben;
1928 yılında İstanbul, Üsküdar’da doğdum. Osmanlı bir aileden geliyorum. Kurtuluş Savaşı’na katılmış bir anne ile babanın kızıyım. Sosyal Demokratım. Atatürkçüyüm. Cumhuriyetçiyim. Ortaokul mezunuyum.
Elli yıllık çalışma hayatımda, hep “evrak”la ilgili işlerde çalıştım. Ve bunu meslek edindim. Kuruluşlara arşiv çalışmaları yaptım, haberleşme bölümleri kurdum, eğitim programları düzenledim, ulusal ve uluslararası toplantılarda dokümantasyon koordinatörlüğü yaptım.
Bir memur olarak formasyonum ve bir birey olarak siyasi konulardaki görüşüm ve de sanat anlayışım kırk yıl yaşadığım Ankara’da oluştu.
Klasik Batı Müziği sevdalısıyım. Sanatın her dalına ilgi duyarım. İyi bir resim koleksiyonum var. Anılarımı yazma sürecinde çok anı-kitap okudum. Bodrum Yarımada Gazetesi’ne dört yıl süreyle, konuk yazar olarak, doksan yazı yazdım. Üç ödül aldım.
Kendim ile ve dünya ile barışığım. İnsanları severim. Bazılarını daha çok severim. Bilgisayar ve internet kullanıyorum. Facebook’a yazı yazıyorum. Okul yıllarında voleybol, çalışma hayatında tenis oynadım. Fenerbahçeliyim. 3.derece Reiki öğrencisiyim, Üsküdar’da oturuyorum..
(Tanıtım Bülteninden)
 
",,16 x 24,2019,,9786057946171,
583,https://i.idefix.com/cache/500x400-0/originals/0000000099679-1.jpg,Brecht Dosyası,George Tabori,Mitos Boyut Yayınları,"32,5 TL",Brecht Dosyası Kitap Açıklaması,"
1940'lı yıllarda Bertolt Brecht'in Amerikadaki sürgünü sırasında kendisinin FBI ajanlarınca izlenmesini ve Senato Komisyonu tarafından sorgulanmasını kara güldürü türünde yansıtan  Brecht Dosyası, ABD'deki McCarty baskı döneminin çirkin yüzünü de ortaya koyuyor. İhbarlar, gizli dinleme araçları, eşcinsel ajanlar, küçük çocuklara tecavüz etmiş Amerikancı görünen Alman profesörler, Hollywood yıldızlarının özel yaşamlarının izlenme maceraları oyunun temasının dikkat çekici bazı parçaları. Belgesel nitelikteki bu oyunda, Hollywood'un birçok ünlüsüyle birlikte (G. Garbo, B. Karloff, C. Laughton, Şarlo gibi) Brecht ve karısı Helene Weigel de sahnede.  Bir dönemin cadı kazanına dönüşen bu atmosferinden Brecht de nasibini almıştır; tarihsel olaylara dayalı bu acımasız, alay dolu diyaloglara sahip oyun, Brecht'in ABD'yi terk ediş sahnesi ile sona eriyor.",64,,2000,Türkçe,9789758106783,Yılmaz Onay
584,https://i.idefix.com/cache/500x400-0/originals/0001927352001-1.jpg,Balatlı Despina Thiya ve Yetimleri,Zekiye Kalancı,Sokak Kitapları Yayınları,"37,7 TL",Balatlı Despina Thiya ve Yetimleri Kitap Açıklaması,"
Despina Tiya, eski İstanbullu, tam bir Osmanlı kadını, iyilik meleği, gururlu, onurlu, karşılık beklemeden pek çok insanın yaşamına dokunan yüce insan. Hayatı çok büyük zorluklarla geçen, üç yetimi ile hayata tutunmayı başaran Anneannenin yaşam öyküsünden çok etkilenen ve onun anılarını yaşatmaya karar veren torununun eşi Zekiye Kalancı, hiçbir kurguya yer vermeden tüm gerçekliğiyle yaşamını kaleme almıştır. Satırlar arasında kâh hüzünlenerek, kâh gülümseyerek değişik duygular yaşayacaksınız.
Kitapta adı geçen tüm karakterler ve olaylar gerçektir.
 
(Tanıtım Bülteninden)
 
",112,"13,5 x 19,5",2021,Türkçe,9786052876602,
585,https://i.idefix.com/cache/500x400-0/originals/0001896441001-1.jpg,Sarı Kıta Behnanı,Sultan Efendioğlu Ekinci,Cinius,"26,4 TL",Sarı Kıta Behnanı Kitap Açıklaması,"
Yüreğime diyordum ki:Gel, “AY” ışığına avuç avuç dua edelim… Bana, babama ve tütün tarlasına verdiği ışık için…
Ana yüreği hissettiğini yaşar. “İnşallah bir gün sevenlerin çok, yüreğindeki dileğin gerçek olur!” dediği o gün, adını koyamadığı bugünümü biliyormuş meğer!
Okul hayatından daha zor olan, hayaline koştuğum iş hayatında başardıklarımı, ailemin yürek sevgisiyle bana verdikleriyle yaptım…
Babamı beklerken içime işleyen soğuktan hâlâ titreyerek tak tak öten çenemle içeri girdim, ama babamın gözünü kırpmadan, beni eve bırakıp tek başına tekrar “KETAN” tarlamıza dönmesine çok üzülmüştüm. Uykunun kalleşliğine yenik düştüğüm ertesi gün ikindi namazına doğru eve gelebildiği o anı hiç unutamıyorum. Ne çok istemiştim babamın yanında olmayı oysa…
 
(Tanıtım Bülteninden)
 
",145,"13 x 19,5",2020,Türkçe,9786257255875,
586,https://i.idefix.com/cache/500x400-0/originals/0000000143008-1.jpg,BabamOğlumTorunum,Emre Kongar,Remzi Kitabevi,"55,15 TL",BabamOğlumTorunum Kitap Açıklaması,"
Emre Kongar'ın babası 1900, torunu 2000 doğumlu. Kongar bu yüz yıllık aile öyküsünü, hem torun ve evlat hem eş ve baba hem de dede kimliğiyle anlatıyor. Bu kitapta, aile içi ilişkilerdeki mutluluğun gizemini keşfedecek, toplumsal depremlerle sarsılan bir ailenin bütünlüğünü nasıl koruduğunu merakla izleyecek, Yahya Kemal'den Nurullah Ataç'a, Cemil Meriç'ten Haldun Taner'e ve Melih Cevdet Anday'a, Doğramacı'dan Ecevit'e, Demirel'den Erdal İnönü'ye pek çok ünlünün bilmediğiniz yönlerinide hayretle okuyacaksınız...",391,,2003,Türkçe,9789751409393,
587,https://i.idefix.com/cache/500x400-0/originals/0000000671555-1.jpg,Adalet Savaşçısı,Nebi Barlas,Regenbogen Buchhandlung Berlin,"152,0 TL",Adalet Savaşçısı Kitap Açıklaması,"
12 Eylül 1980 Askeri Cunta Dönemi'nde 807'si idam istemli 2480 sanığı savunan Avukat Nebi Barlas'ın hayat öyküsü.1963 yılında Talat Aydemir ve Fethi Gürcan tarafından yapılan askeri darbe girişiminden sonra tasfiye edilen Harbiyelilerden biri olan Nebi Barlas, haksız yere verilen bir kararla 3,5 yıl cezaevinde kaldıktan sonra, hukuk fakültesini bitirir ve adalet mücadelesini avukat olarak sürdürür. 12 Mart 1971 Darbesi'nden sonra Kurmay Yarbay Talat Turhan'ın savunmasını üstlenen Av. Nebi Barlas, 12 Eylül 1980 Darbesi'nden sonra da, uğradığı bütün baskılara karşın, binlerce solcu genci sıkıyönetim mahkemelerindeki hukuksuzluklara karşı savunan avukatların en önünde yer alır. Metin Ağaçgözgü ve Hasan Çelikkol tarafından yapılan söyleşide Nebi Barlas, adalet mücadelesine adanmış hayatını anlatıyor.Askeri okulda yetişen vatansever bir genç, Atatürkçü bir subay adayı, darbeci olduğu iddiasıyla mahkum, 12 Eylül Cuntası'nın zulmüne ve hukuksuzluğuna karşı, devrimci gençleri savunan yiğit avukat…Soluk soluğa okunacak bir hayat öyküsü… (Tanıtım Bülteninden)",352,,2015,Türkçe,9786058448520," Hasan Çelikkol  ,"
588,https://i.idefix.com/cache/500x400-0/originals/0001906134001-1.jpg,Abluka,Ali Gültekin,Kekeme Yayınları,"30,4 TL",Abluka Kitap Açıklaması,"
Yaşanmışlıklar, hikâyeler, tanıklar ile üç bölüm halinde anı roman olarak kitaplaştı.
12 Eylül darbe günleri: Bireyler ve toplumda yarattığı etkiyi, Karadeniz’de Çilli kız, Trakya’da Göçmen, Çukurova’da Bedir, 
Kırşehir’de Cami imamı, Malatya’da Aşçı Memiş, Afyon’dan Doktor Kemal ve diğerlerinin yaşamlarında göreceksiniz. 
Zorunlu göçler: Gülistan’ın Meriç nehrinden geçişini, Cikita’nın Ortadoğu yolculuğunu, Kıvırcık ve diğer zorunlu Avrupa göçlerine tanıklık edenlerin anlatımları... 
Mülteci yaşamlar: Değişenleri, dönüşenleri, vazgeçenleri, ideallerini savunanları Sosyal Kazım, İsyan, Suna, Cevher ve Evrim’in yaşamlarından okuyacaksınız. 
Türkiye coğrafyasında, farklı dillerden ağıtlar, çığlıklar, haykırışlar yükselerek acıların biri, diğerine ulaşarak birleşip dünyaya yayıldı.  
Devasa çınar, bedenini sallayarak dallarındaki eylül yapraklarını, köklerine yaşam veren toprağa savurdu.  
Mucit ve yoldaşları 12 Eylül askeri darbesi karanlığını işçi ve emekçi örgütlemeleri ile yararak  aydınlığa taşıdılar, taşıyorlar.  
ABLUKA: İçinde yer yer dramatik, yer yer traji-komik yaşanmışlıklara dikkat çekti. Bu gune kadar yazılmayan Sosyal- siyasal gelişmeleri sosyolojik araştırmalar ile ortaya çıkardı.  
Ali Gültekin'in kaleminden son söz: ""Kendileri için mücadele etmeyenler, başkaları için mücadele ettiklerini söyleyerek yaşamın gerçeklerinden uzaklaşırlar...""
 
(Tanıtım Bülteninden)
 
",264,"13 x 19,5",2021,Türkçe,9786257792110,
589,https://i.idefix.com/cache/500x400-0/originals/0001888139001-1.jpg,Emirsultan - Heykel Arasında Nostaljik Bir Gezinti,Ekrem Hayri Peker,Gece Kitaplığı,"33,55 TL",Emirsultan - Heykel Arasında Nostaljik Bir Gezinti Kitap Açıklaması,"
2014 yılında yitirdiğimiz ünlü edebiyatçı Marquez anılarını dile getirdiği Anlatmak İçin Yaşamak adlı kitabında “Hayat, insanın yaşadığı değildir; aslolan, hatırladığı ve anlatmak için nasıl hatırladığıdır” demiştir.
Yaşımız büyürken, yıllar geçerken Bursa da değişti ve eski kimliğini yitirdi. Yazdıklarım önce birkaç sayfaydı. Anılar geldi sayfalara yerleşti. Yazmak için 1960-1980 yılları seçtim. Neden bu yıllar derseniz bu yıllarda Bursa kimliğini korudu, gelenleri içine aldı. Ama seksen sonrası gelen göç içinde boğulup gitti, sadece boğulmadı, kimliğini de kaybetti. Metropol da olamadı. Sadece nüfusu fazla olan bir şehir oldu. Şehri yönetenlerde bunun farkında olduğu için ha bire kimlik arıyorlar; Felsefe şehri Bursa gibi. En ironik olanı bir zamanlar şehir girişine asılı olan Kalite şehri Bursa ibaresiydi. Kimliğini kaybedince kişiliğini de kaybedersin.Şehrin yerlileri azınlığa düşüp, bir de yerel iktidarı kaybedince şehir kimliğini iyice kaybediyor. Onları da anlamak lazım, bu şehirle ilgili anıları yok ki?
Şair, “Saçımızı hangi yöne tarasak çirkindik” demişti. Demişti ama ceplerimizden birer tarak ve arkası kuşlu aynalar eksik olmazdı. Papatya fallarının revaçta olduğu yıllardı. Falımız seviyor çıkana kadar zavallı çiçekleri yolardık. Aşklarımız da platonikti. Bazen bir bakışa ömür verdik. Hit parçamız; Seni Uzaktan Sevmek, Aşkların En Güzeli şarkısıydı.
Fransız yazar Roland Barthes: “Şehir bir yazıdır, okur onu istediği gibi okur” diye yazmış. Ben böyle okudum, umarım farklı okuyanlar da çıkar, okuduklarını yazıya dökerler.
 
(Tanıtım Bülteninden)
 
",253,"13,5 x 21",2020,Türkçe,9786257243070,
590,https://i.idefix.com/cache/500x400-0/originals/0002004582001-1.jpg,Neyse Bir Cerrahın Neşterinden,Ömer Faruk Akıncı,Sarmal Kitabevi,"40,0 TL",Neyse Bir Cerrahın Neşterinden Kitap Açıklaması,"
Yazdığım “hasta hikayeleri” kitabına bir isim ararken sosyal medyada aşağıdaki yazıyı gördüm. “NEYSE diye bir kelime bulmuşlar, her yere yakışıyor.İnsan bazen tüm kırgınlıklarını, öfkesini, kavgasını bazen de koskoca bir ömrü bir 'Neyse'ye sığdırıyor. Söyleyecek çok şey var ama Neysee...“Galiba kitabıma en uygun isim bu dedim... Neyse...Hayatın rutin akışı içinde küçük bir sorunu büyütmemek, detaylara takılmamak, takılıp hayatın tadını kaçırmamak için... Çünkü biliyoruz ki takılırsak, önemsersek, büyür... Amaaan... Neyse... Sal gitsin...Ama bazı sorunlar gerçekten büyüktür... Ölüm, yaşam,hastalık, insan, aşk, sevgi, özgürlük, sonsuzluk, varlık, yokluk...Bir sürü şey söylemek istiyorsun... Ama biliyorsun ki ne söylesen, ne yazsan eksik kalacak... Üç nokta koyup susuyorsun...Yani, neyse...Bazen yelkenleri dolduruyorsun mücadele etmek için...Sonra da küçük bir tekne olduğunu ve okyanus dalgalarıyla baş edemeyeceğini anlıyorsun... Parçalanacağını, kırılacağını, dağılacağını biliyorsun... Senaryoyu yazanın sen olmadığını da biliyorsun... Ve köpek balıklarına yemolmak istemiyorsun yani... İşte... Neyse...
 
(Tanıtım Bülteninden)
 
",173,13 x 20,2022,Türkçe,9786258349214,
591,https://i.idefix.com/cache/500x400-0/originals/0000000640639-1.jpg,Benim Adım Engin Alan Bölünmeye Çeyrek Kala,Engin Alan,Bilgi Yayınevi,"51,1 TL",Benim Adım Engin Alan Bölünmeye Çeyrek Kala Kitap Açıklaması,"
""40 yıl yurtiçinde, yurtdışında, dağda bayırda, Türk Silahlı Kuvvetleri safında devlete hizmet... Sonra kumpas ve katakulliler üzerine kurulu bir dava ile 4 yıla yakın bir süre hapishane…"" Eski Özel Kuvvetler Komutanı Emekli Korgeneral Engin Alan'ın yaşamının çarpıcı özeti bu.Bügün kumpas olduğu daha da netleşen Balyoz davası sonucu, atıldığı zindanın demir parmaklıkları arasından, ülkemizde ve çevremizde olup bitenleri değerlendiriyor Engin Alan.""Değerlendirmelerim, siyasi kimliğimden bağımsız olarak, Ülkesini, Milletini ve Devletini ölesiye seven, Atatürk Cumhuriyeti'nin tüm değerlerine gönülden bağlı bir Türk Milliyetçisine, yani şahsıma aittir.""""Cumhuriyet Türkiyesi ya laik, üniter, Vatan-Millet-Devlet birliğini koruyan bir ülke olarak yola devam edecek, ya da 'Tek Adam'ın çoban, Millet'in koyun sürüsü sayıldığı' bir anlayışla otoriter bir rejim eşliğinde bölünmeye, parçalanmaya, teokratik bir düzene doğru sürüklenecektir.Takdir yüce Türk Milleti'nindir.""(Tanıtım Bülteninden)",280,,,Türkçe,9789752205390,
592,https://i.idefix.com/cache/500x400-0/originals/0001728994001-1.jpg,P.İ.C Pişman İnsanlar Cemiyeti," Aytek Teoman  ,",Hemen Kitap,"9,75 TL",P.İ.C Pişman İnsanlar Cemiyeti Kitap Açıklaması,"
2016 Aralık ayında Reha Özcan ve Aytek Teoman’ın hazırlayıp sunduğu bir radyo programı olarak başlayan “Pişman İnsanlar Cemiyeti” birkaç ay içinde başlı başına bir internet radyosu haline gelmişti. O günden bu yana bağımsız olarak yola devam eden Pişman İnsanlar Cemiyeti’nin kurucuları Reha Özcan ve Aytek Teoman, bu kez gerek kendi hayatlarında, gerekse bir yıllık program sürecinde biriken hatıraları kaleme dökerek bir kitap haline getirdiler.
Her seferinde o son dubleyi içmektir pişmanlık...
Ya da her pazartesi diyete başlayıp, çarşambayı görmeden iskender yemektir.
“Sever miydin bir daha?” diye sorduklarında, “Severdim ulan!” diyebilmektir.
Ne kadar pişman olursan ol,hep unutamadığındır pişmanlıkların.
Hayatın ta kendisi...
Seni sen yapandır, pişmanlıkların ve ötesi.
Çünkü bazı pişmanlıklar, tekrar edilecek kadar güzeldir.
Hayat gibi...
 
(Tanıtım Bülteninden)
 
 
",,,,,,
593,https://i.idefix.com/cache/500x400-0/originals/0001907285001-1.jpg,Babam,Güneş Okan,İkinci Adam Yayınları,"23,4 TL",Babam Kitap Açıklaması,"
Kahramanım babam ""Necmettin Tayfun Okan'a"" ithafen yazdığım kitabımı çocuklarıyla, eşleriyle, anneleri ve babalarıyla ve toplumun her kesiminden insanlarla sağlıklı iletişim kurmalarında yardımcı olabilmek için baba adaylarına, babalara, kahramanlarımız olan babalarımızı daha incelikli anlayabilmemiz ve daha güçlü iletişimler kurabilmemiz adına bizlere, sizlere yani aslında toplumun her kesimi için yazdım.
Kültürümüz gereği, babalarımız çoğu zaman duygularını, sevgilerini, hayallerini, hayal kırıklıklarını kolay ifade edemiyor veya bazen yanlış ifade ediyor olsalar da; babalarımızıanlamak için biz annelere önemli görevler düşmektedir.
Babalarımız, her ne kadar pelerinlere ve süper güçlere sahip olmasa da; onlar bizleri ellerinden geldiğince koruyor, varoluşumuz için ayakta durmamıza önderlik ediyor, bizlere vizyon katıyor, bazen net ifade edemeseler de aslında içten içe sevgisiyle bizleri sarmalıyor ve bizleri karşılıksız, koşulsuz seviyorlar.
Kahramanlarımız halen yaşıyorken ve yanımızdayken, kıymetlerini bilelim, onlara sevgimizi saygımızı kalpten içtenlikle ifade edelim. Hâlen vakit varken, henüz geç olmamışken…
 
(Tanıtım Bülteninden)
 
",120,"13,5 x 19,5",2021,Türkçe,9786257347150,
594,https://i.idefix.com/cache/500x400-0/originals/0001934883001-1.jpg,Ak Yakalı Kara Önlüklüler,Turan Akpınar,Yeni Anadolu Yayınları,"20,0 TL",Ak Yakalı Kara Önlüklüler Kitap Açıklaması,"
Ak Yakalı, Kara Önlüklüler” adlı bu kitapta Turan Akpınar’ın şiirleri, öğretmenlik anıları vardır. Yüksel Akpınar da yaptığı resimlerle bu kitabı zenginleştirmiştir.
“Ak Yakalı, Kara Önlüklüler” Anadolu’yu aydınlatmak isteyen Anadolu evladı bir öğretmenin örnek çalışmalarının edebiyata yansımalarıdır.
“Ak Yakalı, Kara Önlüklüler” Türkiye eğitim tarihi açısından genç nesillere, genç öğretmenlere ilham kaynağı olacak bir kitaptır. Söz uçar yazı kalır. Turan Akpınar bu kitapta öğretmenlik hayatının duygularını, hislerini, tecrübelerini kalıcı hale getirmiştir. Bu kitap, insana umut, yurt sevgisi ve yaşama heyecanı veriyor. Kalemine, yüreğine sağlık Sevgili Turan Akpınar!Kemal Yalçın
 
(Tanıtım Bülteninden)
 
",102,"13,5 x 19,5",2021,Türkçe,9786057485779,
595,https://i.idefix.com/cache/500x400-0/originals/0001798873001-1.jpg,Şubatla Gelen, Kolektif ,Kitap Arası,"28,9 TL",Şubatla Gelen Kitap Açıklaması,"
Titriyorum...
Tıpkı bir sokak köpeği gibi! Üstüme yığın yığın örttüğüm yorganlar battaniyeler kar etmiyor. Ellerimden kan çekiliyor... Tüp bittiğinden çalıştıramadığım soba odanın tüm sıcağını bencilce metaline toplamış sanki. Allah'ım burada bu soğukta, kimsesi! Okulu bıraktığımdan ailemin haberi yok, cebimde metelik yok! Bu çılgınlık! Allah'ı bu çılgınlık!
(ELİF'İN HİKAYESİ: FIRTINA)
Hemen o akşam bakkaldan aldığım bir jiletle kız arkadaşımın önüne oturdum ve ""saçlarımı tıraş eder misin!"" dedim...
Meğer o yumuşak saçlar jiletle kazınınca, diken diken olurmuş kafa derisi... Ertesi gün okula gittiğimde, diken diken saçlarıma yapışan başörtümü güç bela indirip, kazınmış saçlarımın üstüne şapka taktığımda, okulun kapısındaki polis memuru bana acıyıp (hasta sandı beni) fısıltıyla ""bacım siz başörtüyle girebilirsiniz, sorun yok! dedi. Olan olmuştu,  gülümsedim polise...
(FERİDE'NİN GÜNLÜĞÜ)
Bir kitap yazmışlar daha doğrusu, anılarını birleştirip ""Şubatla Gelen, Bin Yıl Sürmedi"" adında sarsıcı bir hatıra çalışması olmuş, onlar hatıra diyor bence yakın tarihe dair interaktif bir tanıklık... Editöryasını Ali Yılmaz yapmış. Bursa Kitap Fuarı'nda önüme koydular... Sizin için alıntıladığım yukarıdaki kısmı okuyunca birdenbire Bursa'da bir kitap fuarında okuyucularımızın önünde olduğumu unutup ağlamaya başladım... İçimde o kadar yaş, o kadar taze duruyormuş ki yarası... Dokunduğunda birisi hemen kanıyor...
SİBEL ERASLAN
23 Mart 2013 tarihli ""Biz Sokak Köpekleri"" yazısından
(Tanıtım Bülteninden)
 
",,"13,5 x 21,5",2019,,9786058091023,
596,https://i.idefix.com/cache/500x400-0/originals/0001780781001-1.jpg,Müslümanca Demokrasi, Kolektif ,Elips Kitapları,"25,2 TL",Müslümanca Demokrasi Kitap Açıklaması,"
Elinizdeki bu kitapta demokrasinin sadece bir yönetim belirleme şekli değil bir adalet arayışı olduğunu okuyacaksınız.
Demokrasinin şartının adalet; adaletin şartının da ahlak, ahlakı güçlü kılanın da inanç olduğunu okuyacaksınız.
Bu kitapta demokrasinin aslında Yunanlılardan başlamadığını bir adalet arayışı ve adil olanın inşası olarak ilk insandan beri var olduğunu da okuyacaksınız.
Ayrıca demokrat olmak için dinden uzaklaşmak gerekmediğini, adil olmak, adil yönetim seçmek ve yönetim şeklinin adil olmasını istemenin dinin adalet anlayışından uzak olmadığını okuyacaksınız.
Sanıldığı gibi halka nasıl ve kim tarafından yönetileceğini sormanın dine aykırı olmadığını da okuyacaksınız.
 
(Tanıtım Bülteninden)
 
Editör: Prof. Dr. Mustafa Çevik
 
 
 
",,"13,5 x 19,5",2018,,9786051215563,
