,image,bookName,author,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn,interpreter
293,https://i.idefix.com/cache/500x400-0/originals/0000000498792-1.jpg,Gül Ayinleri,Emir Kalkan,Ötüken Neşriyat,"29,65 TL",Gül Ayinleri Kitap Açıklaması,"
Ulu Berkes buyurdu ki; Aşk; göğün yücelerinde pervaz vuran bir Hüma'dır. O yere inici, dala konucu, tuzağa tutulucu değildir. O nüfuz ve iktidar, gevher ve mücevher... Ve velâyet ve servet ve güçle elde edilici değildir. Onun huzurunda kul ve köle, bey ve sultan farketmedi... Onun peşine düşenler yarlarda, uçurumlarda başları kesik ölü bulundular. O murad almamış kızların göklere ulaşmış ruhudur. O göklerin kuşudur. Onu Tanrı korur.İnce Kapak: ",148,,2003,Türkçe,9789754374667,
294,https://i.idefix.com/cache/500x400-0/originals/0000000436597-1.jpg,Çocuk Hırsızları,Mustafa Çay,Çay Yayınları,"12,8 TL",Çocuk Hırsızları Kitap Açıklaması,"
Bütün dünya büyük bir yas tutuyordu. Tüm dünyada, toplam 400 milyon çocuk kaçırılmıştı! Sadece 24 saat içerisinde, dünya genelindeki 400 milyon çocuk bir anda yok olmuştu. Pek çok kişi, dünya var olduğundan beri yaşanan trajedilerin en büyüğü diyordu buna. Kitabın kahramanının en büyük hayaliydi bu. 400 milyon çocuğu kaçırıp, onlara sevgiyi ve barışı öğrettikten sonra, dünyada kalıcı barışı sağlamak. Çocukları kaçırılan aileler ve onların yakınları acı çekiyordu. Bu da planın bir parçasıydı. Çünkü acı çekmeden, sahip olunanların değerini anlamak için zordu. Belki de insanoğlunun en zayıf yönü buydu. Kaybetmeden kazanmanın, yok olmadan sahip olmanın değerini anlayamıyorduk. Bu plan, insanlığın yıllarca unutup yok saydığı bir rüyayı yeniden canlandırmakla ilgiliydi. Artık dünyada barışın ve sevginin egemen olması gerekiyordu. Dünyayı değiştirecek, 400 milyon çocuğu değiştirmekle ilgiliydi bu plan. Bir planınız varsa onu gerçekleştirmek için dünyanın bütün imkanlarının seferber olabileceğini anlatan çok hoş ve etkileyici bir kitap.",169,,2013,Türkçe,9786054663088,
295,https://i.idefix.com/cache/500x400-0/originals/0001730111001-1.jpg,Petersburg'da Ölüm,Dursun Ali Sazkaya,Okur Kitaplığı,"40,3 TL",Petersburg'da Ölüm Kitap Açıklaması,"
Petersburg’da Ölüm, ilk öykü kitabıyla sürgünlüğün dramını, trajedisini aktarıyor okura Dursun Ali Sazkaya. Gidip de dönemeyenlerin, beyhude bekleyişlerin, karşılıksız aşkların hüzünlü öyküleri bu aktarımda şiirden de el alıp sade ve akıcı bir Türkçeyle biçimlendirilerek anlatım diline kavuşturuluyor.Geçmişini sadakatle bekleyen, ata ocağının bekçisidir Sazkaya. Bekleyişinin kadim sırrını yaşadığı, çocukluğunu ve ilk gençliğini tecrübe ettiği Kaçkarlarda aramanın derdinde, tasasındadır daha çok. İnsanın kalbinde yuva kurmuş sürgünlük fikrinin anlamını çözmek ister gibidir. En temelde yer alan ontik kaygı, memuriyet eleştirisinde, ayrılık acısının boşluğunu öykü dilinde çözümlerken, gurbette olmanın ve sürgün yaşamanın sahici anlamına erişmek içindir.Bu kitapta Sazkaya yerel olan ile evrensel olanı ustaca buluşturuyor. Dağ köylerinde ömür tüketmiş bir kadını ya da rehabilitasyon merkezinde yatan İskandinav yaşlı kadınları aynı acı deneyimiyle aktarıyor okura. Bununla da yetinmeyerek yaşama ağrısının yol açtığı yaraları trajik öykü algısı ve ironik yaklaşımıyla yoğurarak Yerli Türk Öykücülüğüne yeni bir bakış sunuyor.Petersburg’da Ölüm’ü ilginç kılan bir başka özelliği ise dünün dünyasını modern anlatı biçimlerini kullanarak günümüze aktarmadaki başarısı. Petersburg’da Ölüm, kudemanın muhafaza ettiği değerlerin bekçisi bir öykü kitabı olarak okuru selamlıyor.  (Tanıtım Bülteninden)  
",,"12,5 x 19,5",2017,,9786052900260,
296,https://i.idefix.com/cache/500x400-0/originals/0000000655241-1.jpg,On İkiye Bir Var,Haldun Taner,Yapı Kredi Yayınları,"15,0 TL",On İkiye Bir Var Kitap Açıklaması,"
Türk edebiyatının ve tiyatrosunun büyük ustası Haldun Taner'in bu ay bir kitabı daha YKY raflarında yerini alıyor. Haldun Taner, hayata bakışındaki derin ve keskin gözlem gücü, insanı ele alışındaki  olgunluk ve incelik, durumları ortaya koyuşundaki kültürel zenginlik, anlatımındaki sağlam yapı ve mizahın imbiğinden geçen ışıltılı üslubuyla klasikleşmiş bir yazarımız. YKY, doğumunun 100. yılında Haldun Taner kitaplarını yeni bir editörlükle ve özel kapaklarla ayrı ayrı yayımlıyor. İşte bu ayın kitabı: On İkiye Bir Var (öykü). Haldun Taner'in 1954'te yayımladığı iki öykü kitabından biri olan On İkiye Bir Var, 1955 yılında verilmeye başlanan Sait Faik Hikâye Armağanı'nı alan ilk kitaptı. Kitaptaki ""On İkiye Bir Var"" öyküsü İsviçre'deki Atlantis Yayınevi'nin düzenlediği Zaman Üstüne Öyküler yarışmasında ödül almıştı. Behçet Necatigil'in deyişiyle, yazar ""dil ve anlatış ustalığını, mizah yönünü, ruh tahlillerindeki başarısını"" bu kitabında da sürdürdü. On İkiye Bir Var, Ayak, İznikli Leylek, Bayanlar 00, 45 Marka Seksapil, Sahib-i Seyf ü Kalem, Artırma adlı öykülerden oluşan On İkiye Bir Var, yıllar sonra tekrar ayrı bir kitap olarak okuruyla buluşuyor.  (Tanıtım Bülteninden)",88,,2015,Türkçe,9789750833496,Murat Yalçın
297,https://i.idefix.com/cache/500x400-0/originals/0001690202001-1.jpg,Dedem Bir Yanık Türkü,Hüseyin Uğur,Post Yayın,"15,2 TL",Dedem Bir Yanık Türkü Kitap Açıklaması,"
Rüzgâr, bu derin sessizliğe saygısını yükseklerden, ağaçların tepesinden geçerek gösteriyordu. Bir serçe, titreyen bacaklarıyla yürüyor, tin tin. İnsanlar, burada birer serçe, cıvıltılarını ertelemiş. Serçe pırr… uçtu, Anıta kondu, göğsünü dokundurdu. Önceki konuşunu hatırladı. O zaman gözleri nereye, nasıl bakmıştı? Kızdı gözlerine serçe. Kanadı bir taşa değdi, dedesi geldi gözünün önüne; “Selâmını getirdim…” dedi. “bir de özrü var size dedemin…!” Göğsü inip kalkıyordu. “Sen olsan dedem şimdi ağlardın, ama ben ağlamayacağım. Onlar, ben ağlamayayım için yatmıyorlar mı?’ Yıllar öncesinden farklı yükselmişti sesi. Büyüktü Şehitlik, kendisi küçücük. Kocamandı Şehitlik, vatanıydı. Özgürce uçacaktı serçe.
“Cik, cik…”
(Tanıtım Bülteninden)
",,14x22 İlk Baskı,2017,,9786059444132,
298,https://i.idefix.com/cache/500x400-0/originals/0000000667863-1.jpg,Akıllı mı Desem Deli mi?,Murat Akyol,Kültür Ajans Tanıtım ve Organizasyo,"19,5 TL",Akıllı mı Desem Deli mi? Kitap Açıklaması,"
Kentlerin; canından-kanından olma ama aradan yüzyıl geçse de unutulmayacak kendisiyle bütünleşmiş insan  tipleri vardır…Kendilerine biçilmiş bir hayatı yaşayıp göçtükten sonra bile, ""adları yaşayacaklar"" hanesine adlarını yazdıran?Yegane işleri güçleri, koca bir şehri her Allah'ın günü gülüp eğlendirmek olanları da vardır bunların içerisinde? Onlar ayrı ayrı birer nefes. Ayrı bir sayfadır, bir ömür tükettikleri o şehirler için…Haydi…Bulun Onları!Kitabın İçindike ÖykülerDeliler, Herkesin Adı ""Aslan"", Yol Hikayeleri - 1 / Hava Korsanı, Giresunspor'un İlk Zenci Topçusu, Tüfeeeeeek Hamza!!!, Kutudaki Köpek, Müdürün Saati, Mahalli Seçimler / Muhtar Adayı, Belediyenin Hatıra Defteri, Arnik Teyze, Dükkanın Kedisi, El Arabası (Alemci Ayhan), Gece Kuşu, Mahmut Bey Ensesiyle İçer!!!, Derviş Baba, Yalancının Mumu, Yol Hikayeleri - 2 / Ekmek Arası Yumurta, Nefes Borusu, Fırında Bayılanlar, Sürekli Yataktan Düşen Adam, Yanlış Düğün, Akino, Yol Hikayeleri -3 / Ayakkabı Boyacısı Firarda, Hakuna Matata???, Abaza Şiirleri Antolojisi (Son Durak Seka), Ölü Ayaklar Senfonisi, Termalgaaani???, Deli Semiha & Ali Arif(Tanıtım Bülteninden)",200,,2015,Türkçe,9786053250661,
299,https://i.idefix.com/cache/500x400-0/originals/0000000545698-1.jpg,Ahval-i Adiye,Ercan İdare,Kurgu Kültür,"12,92 TL",Ahval-i Adiye Kitap Açıklaması,"
",112,,2013,Türkçe,9786055295523,
300,https://i.idefix.com/cache/500x400-0/originals/0000000722119-1.jpg,Kor Ateşte Demlenmiş 1001 Mini Öykü,Gürsel Dönmez,Ötüken Neşriyat,"37,25 TL",Kor Ateşte Demlenmiş 1001 Mini Öykü Kitap Açıklaması,"
Bu kitap, yazarın 2011 yılından itibaren sosyal medyada paylaştığı ""Mini Öykü"" serisinden hazırlanmış bir seçkidir. Kitabı oluşturan öyküler  ""yâ nasip"" ölçüsü ile sıralanmıştır ama eserin tamamında ""metapolitik"" bir bütünlük söz konusudur. Mini Öykü tarzının Türk Edebiyatı için yeni bir renk olduğu söylenebilir. Bu kitaptaki her bir öykü yeni ve kadim bir şey söylemektedir zaten. Bâzen ise işâret etmekte veya susmakta ve en nihayetinde şunu söylemektedir: ""Binbir öykü yazdın ama yazdığın ve yazmadığın her şey esâsen sâdece tek bir öykü idi"" dedi hâfız. ""Bismillah"" dedi şâir. ""Hû"" dedi derviş.(Tanıtım Bülteninden)",192,,2016,Türkçe,9786051555119,Zafer Yılmaz
301,https://i.idefix.com/cache/500x400-0/originals/0001810714001-1.jpg,Dört Köşeli Kambur,Ali Özgür Özkarcı,Everest Yayınları,"16,4 TL",Dört Köşeli Kambur Kitap Açıklaması,"
Kuşağının çok üretken şairlerinden biri Ali Özgür Özkarcı. Şiirin mutfağında bulunmayı da tercih eden, aynı zamanda gözü pek eleştiriler kaleme alan bir yazar.
Dört Köşeli Kambur, Ali Özgür Özkarcı’nın ilk öykü kitabı ama “Türkiye Üçlemesi”nin ikincisi. Üçlemenin ilk kitabı Bitik Ülke Son Atı adlı şiir kitabıydı.
Dört Köşeli Kambur’un taşıdığı dertlerin çizgisini en erken 1915’e çekebiliriz. Öyküler, bir taraftan gündelik yaşamdaki kodlamaları ve ötekileştirmeleri ifşa ederken, diğer taraftan da yıkıntının ardında kalanlara uzanıyor.
Bu öykülerden; Ermeni denince kaçırılan gözlere, bazı kelimelerden kaçmaya, kaçarken vurulmaya, kaçmanın ta kendisine gidebiliriz. Çukurova’ya çok kolay gidebiliriz. Çünkü bu metinler de  bugünden, buradan oraya kaçıyor. Çukurova’ya.
Ali Özgür Özkarcı’dan dört adet demir leblebi öykü. Çiğnenmesi mümkünsüz.
“…Sonra, artık bunun da önemi yok, diye düşündüm, mezarlıktan uzaklaşan adımlarım sıklaştıkça. Tek bir cümle kalıyordu her şeyin sonunda. Günlüğün arasından düşen Ermenice cümleyi tekrarladım durmadan: İnsanın saklanacağı yer kalmamışsa vatanı yoktur.”
(Tanıtım Bülteninden)
 
",,"13,5 x 19,5",2019,,9786051853864,
302,https://i.idefix.com/cache/500x400-0/originals/0000000717712-1.jpg,Çerçialan,Gamze Arslan,Varlık Yayınları,"21,3 TL",Çerçialan Kitap Açıklaması,"
2016 Yaşar Nabi Nayır Öykü Ödülü'ne değer görülen Gamze Arslan, sadece insanın insanla ilişkisine değil, çevresindeki her şeyle bağına odaklanan genç bir yazar. Arslan'ın öykülerinde hayvanlar, tarihî yapılar, beden uzuvları ruh ve dil kazanarak bizimle konuşuyorlar. Ama bu öykü dünyasında her ilişki bir düğüm, yalnızlığın sürüklediği bir çıkmaz sokak adeta; okur hep bir sırrın çözülüşüne tanıklık etse de, varoluşun kökenindeki açmazlarla karşılaşıyor.(Tanıtım Bülteninden)",72,,2016,Türkçe,9789754345483,
303,https://i.idefix.com/cache/500x400-0/originals/0000000469988-1.jpg,Babam ve Oğlum,Demirtaş Ceyhun,Sis Çanı,"17,55 TL",Babam ve Oğlum Kitap Açıklaması,"
",159,,1997,Türkçe,9789757960096,Bülent Engez
304,https://i.idefix.com/cache/500x400-0/originals/0000000137685-1.jpg,Ödeşmeler ve Şahmeran Hikayesi,Tomris Uyar,Yapı Kredi Yayınları,"24,0 TL",Ödeşmeler ve Şahmeran Hikayesi Kitap Açıklaması,"
""Yani şimdi şu güzel güneşi -sanki o görsün diye- bir süre dallarında oyalayan akasya ağacı gibi, şu her gün yıkanan satılık otomobiller, onlardan yansıyan keskin Eylül güneşi gibi bu sokağın malıdır Ömer. (...) Ömer cebini yokladı, sustalıyı çıkardı. Uzun yıllar sonra bir öpüşü anımsayan, böylelikle kendini bulan bir ağız gibi aralandı avucu.""Hayatın şiirini dile taşıdığı öyküleriyle edebiyatın içinde daima bir ""yüksek"" ses olan Tomris Uyar'ın, ilk baskısı 1973'te yapılan ikinci öykü kitabı Ödeşmeler'e daha sonra Şahmeran Hikayesi de eşlik etmişti. Aradan geçen, güçlü, kunt öykülerini içeren Ödeşmeler ve Şahmeran Hikayesi daima taze kalacak.Tomris Uyar'ın o sarsılmaz ama sarsan öyküleri...İnce Kapak: ",154,,2003,Türkçe,9789750806131,
305,https://i.idefix.com/cache/500x400-0/originals/0000000407095-1.jpg,Yazın Öyküleri,Buket Uzuner,Everest Yayınları,"30,9 TL",Yazın Öyküleri Kitap Açıklaması,"
İnsanların yaz okumalarının peşine düştüğü sıcaklarda onlara inat bu kitabın adını YAZIN ÖYKÜLERİ koydum. Hikâyeye öykü, edebiyata yazın diyerek büyümüş benim kuşağıma selam yollamak için YAZIN ÖYKÜLERİ. Çantanıza, cebinize ve içinize öyküler sığsın, sizi yalnız bırakmasın, edebiyatın şifası üzerinize olsun diye...ALINTI: Düşmekten korkmadan yükselmek ne güzeldir!Her şeyin uyumlu, canlı, dehşetli, sevinç dolu olduğu kısa zamanlı bir sevgi tünelinde doludizgin koşuyoruz. Bir yerlere çarpsak, bir yanımız incinse, kanasa, kırılsa, ancak bu tünelin dışına çıktığımızda canımız yanacak, çok iyi biliyoruz. Bu tünelin içinde hiçbir sorun, kaygı, hiçbir tehlike yok......Bu bir Yazdönümü  gecesi...  Yazdönümü gecesinde her insanın mutlaka bir sevgilisi olmalıdır!",336,,2012,Türkçe,9786051411842,
306,https://i.idefix.com/cache/500x400-0/originals/0000000519975-1.jpg,Bozkır'da Ayışığı,Filiz Kılıncel,Çizgi Kitabevi,"38,0 TL",Bozkır'da Ayışığı Kitap Açıklaması,"
",144,,2009,Türkçe,9786055999261,
307,https://i.idefix.com/cache/500x400-0/originals/0000000130026-1.jpg,Maral,Dursun Akçam,Arkadaş Yayıncılık,"16,4 TL",Maral Kitap Açıklaması,"
Maral’da, küçük insanların küçük dünyaları içindeki dramını acılı bir gülümseyişle okuyacaksınız. Yazar, konularını ve kişilerini dar ve yoksul çevreden almış olmasına karşın, tüplerdeki canlılık ve yaşam gücü öykücülüğümüze yeni bir hava getirmektedir. Yerli renk, yerli mizah ve sosyal satiriye dayanan çözümlemeler usta bir anlatım biçimiyle iç içe veriliyor. Akçam’ ın bu öyküleri, yazarlarımızın gittikçe daralıp çıkmaza giren güçsüz bunalımlarına karşın bir protesto anlamı taşır.- Tahir AlanguDursun Akçam’ ın öykülerini okurken, ağladığınız yerde güler, gülerken ağlarsınız.- Fakir BaykurtBiraz zor yutarsınız lokmalarınızı Akçam’ ı okurken. Yaşayıp görmekle elde edilebilecek gerçeğin gücü. Onun için vurucu, çarpıcı ve düşündürücü.",112,,2002,Türkçe,9789755092898,
308,https://i.idefix.com/cache/500x400-0/originals/0000000418866-1.jpg,Anlatırsam Belki Geçer,Fügen Kıvılcımer,Hayal,"8,8 TL",Anlatırsam Belki Geçer Kitap Açıklaması,"
Bu kitap Silivri'deki Kafkalara adanmıştır...Fügen Kıvılcımer içinden geçtiğimiz karanlık sürece iyi bir gözlem ve irdelemeyle yaklaşıyor. Bu anlatı - öyküler içinde titiz bir çatışmanın ayrıntılarını gözlüyoruz. Şiirsel bir dili ve söylemi elden bırakmadan...  Leyla ŞAHİN",96,,2012,Türkçe,9786055369323,
309,https://i.idefix.com/cache/500x400-0/originals/0001998951001-1.jpg,Tutsaklığın Üç Hali,Ahmet Karadağ,Klaros Yayınları,"32,0 TL",Tutsaklığın Üç Hali Kitap Açıklaması,"
Tutsaklığın Üç Hali taşradan metropollere uzanan bir yelpazede insanlık hallerinin net çekilmiş fotoğrafları. Ahmet Karadağ öykülerinde hekim duyarlılığıyla öykücü gözlemciliğini ilmek ilmek işleyerek çektiği bu fotoğraflara ortak ediyor hepimizi. 
 
(Tanıtım Bülteninden)
 
",83,"13,5 x 21",2022,Türkçe,9786254152832,
310,https://i.idefix.com/cache/500x400-0/originals/0000000695568-1.jpg,Korku ve Dehşet Üçlemesi 1. Kitap - Ve Asma Yaprakları Gibi Titreyen El,Ahmet Sarı,Çizgi Kitabevi,"8,36 TL",Korku ve Dehşet Üçlemesi 1. Kitap - Ve Asma Yaprakları Gibi Titreyen El Kitap Açıklaması,"
""Korku ve Dehşet Üçlemesi""nin birinci metnini oluşturan ""ve asma yaprakları gibi titreyen el"" adında bu öyküler adı üzerinde korku ve dehşet konularını ele alıyor. İnsanın kökeninde var olan kötücüllük, korkuya ve dehşete yatkınlığı, onun özünde var olan, belki de ontolojik açıdan bedenine eklemlenen korku ve dehşetin nasıl da günümüz insanında göründüğünü irdeliyor. Milenyuma girmemize ve insan psikolojisi üzerine çok araştırmalar yapılmasına rağmen onun varoluşuna, ontolojisine ilişkin derinlikli etüd ve analizler ilerleyen zamanlarda da güncelliğini koruyacaktır. İnsan varoldukça, onun ruhunun gizemli yanları araştırılacak, ilerleyen zamanlarda ruhundaki farklı karanlık yanlar ortaya çıkacaktır. Bu öyküler insanın o karanlık yanların ayapılacak bir sondaj girişimi olarak da görülebilir.(Tanıtım Bülteninden)",80,,2016,Türkçe,9786055022167,
311,https://i.idefix.com/cache/500x400-0/originals/0000000298487-1.jpg,Üşüyorum Anne,Sadık Söztutan,Babıali Kültür - BKY,"18,2 TL",Üşüyorum Anne Kitap Açıklaması,"
Akıcı üslubuyla tanınan Sadık Söztutan 'dan yüreğinizi ısıtacak 41 öykü.""Sizin hiç anneniz öldü mü?""Benim öldü.74 yaşındaydı.Yaşarken yeterinpişman olacağımı biliyordum.Ölünce pişman oldum.7 yaşındayken annesini, 37 yaşındayken kocasını, 67 yaşındaykenkızım, 74 yaşmdayken oğlunu kaybetmiş...Biz doğulular; babamızı, annemizi, çocuklarımızı... ""uzaktan""severiz.Yetiştiğimiz iklimde ""Seni seviyorum."" yoktu. Dokunmak,sarılmak yoktu.Bugün, bu yaşta öğrendim ki, anneler için gözkapaklarınınardında her zaman dökülmeye hazır gözyaşları mevcuttur.Ve ben şimdi, yaşlı suratım iki elimin arasında, akangözyaşlarım ve titreyen dudaklarımla diyorum ki:"" Seni seviyor(d)um anne...""İnce Kapak: ",112,,2009,Türkçe,9789944118767,
312,https://i.idefix.com/cache/500x400-0/originals/0000000398488-1.jpg,İpe Tırmanan Keman Sesi,Yılmaz Okyay,Kırmızı Yayınları,"34,95 TL",İpe Tırmanan Keman Sesi Kitap Açıklaması,"
Yakın geçmişte bir dönem, öykü yazınını 'stajyer romancı mektebi' olarak kullanma eğilimi peydahlanmıştı. Bunun elbette ki öyküye de romana da büyük zararı oldu. Öykü yazmak için oturdukları masadan elinde roman müsveddesiyle kalkanlara da rastladık, roman yazmaya niyetlenip iyi olduğunu sandıkları öyküde kanaat edenlere de. Bu bile başlı başına bir öykü konusudur (hatta belki roman). Yılmaz Okyay ise olması gereken 'öykücü' karakteriyle çıkar karşımıza: kararlı, metnin sınırlarına hakim, dilde okuru uyanık tutan ve genelinde bilgili bir edebiyatçı. Öykülerinin her biri ustaca şekillendirilmiş, ayrıntıları hissedilen, dışarıdan bakanı yormayacak şekilde renklendirilmiş bir dünya. Karakterlerin ise sözünü bile etmeye gerek yok. Yılmaz Okyay'ın öyküleri: ""sığındığımız sakin ve güvenilir bir liman; her ne kadar azgın dalgaları içinde barındırsa da..."" Galiba Yılmaz Okyay hakkında iki satır laf edelim derken sanırım 'öykü' dediğimiz şeyi de tam anlamıyla tarif etmiş olduk. Ülkü Tamer ",216,,2012,Türkçe,9786055411213,
313,https://i.idefix.com/cache/500x400-0/originals/0000000365491-1.jpg,Yarası Yitik Öyküler,Ayşe Hamzaoğlu,Cinius,"18,0 TL",Yarası Yitik Öyküler Kitap Açıklaması,"
Hiçbir şey göründüğü gibi olmayabilir, diyor Ayşe Hamzaoğlu, Yarısı Yitik Öyküler adlı ilk öykü kitabında.  Profesyonel bir katilin özel hayatından kesitler gördükçe bu hisse kapılıyorsunuz. Ailesini beklenmedik bir şekilde yitiren yaşlı bir dedeyle tanıştığınızda hissiniz daha da pekişiyor. Yoksul bir dünyaya seyahat eden bir grup ""Batılı"" doktorun karşılaştıklarına tanıklık edince ise artık iyice emin oluyorsunuz: hiçbir şey göründüğü gibi değildir.    Ayşe Hamzaoğlu ilk sayfadan başlayarak sizi modern ve soğuk bir dünyanın içine çekiyor. Çekinmeden sizi fahişeler, katiller ve yoksullarla tanıştırıyor.  Sık sık gerçek olamayacak kadar tuhaf bir dünyada yaşadığımız hissine kapılmanızı sağlıyor. Kimi zaman varoluşçu bir tat alıyorsunuz bu öyküleri okurken, bazen de ironik ve beklenmedik bir sonla afallıyorsunuz. İnsanın dayanıklılığı ve yaşamanın güzel ve sımsıcak bir şey olduğu hissi bırakmıyor elinizi son sayfaya gelinceye kadar.      Ama o noktada soruyorsunuz ister istemez: her şey bu kadar mı diye. Yoksa yazar bize yarısı yitik bir dünyada, yarısı yitik hayatlar yaşadığımızı mı söylemeye çalışıyor başından beri?",76,,2011,Türkçe,9786051272535,
314,https://i.idefix.com/cache/500x400-0/originals/0001758973002-1.jpg,40 Soruda Türk Öyküsü,Cemal Şakar,Ketebe,"69,3 TL",40 Soruda Türk Öyküsü Kitap Açıklaması,"
40 Soruda Türk Öyküsü’nde öncelikle öyküye dair kavramsal bir çerçeve çizmeye çalışırken, ülkemizzde çokça tartışılan ve hala gündeme gelen öykü-hikaya ayrımına da değindik.Öykü tarihimiz ve dönemlerin genel özelliklerinin yanında, ilk dönemden bugünlere kadar öykü türünün kurucularına ve ona ciddi anlamda katkı verenlere özel sayfalar ayırmaya çalıştık. Gelenek, modernite ve postmodernite gibi meselelerin hem tematik hem de biçimsel olarak öykümüz üzerindeki etkilerine ve öykünün kendine has biçimsel-tematik problemlerine değinmeyi gözettik.
Toplumsal süreçlerle,dil ve kültürle,aynı zamanda yazarın dünya görüşleriyle öykü arasındaki etkileşim de tartışmalarımızın arasında yer alsın istedik. Günümüz öyküsünün genel eğilimlerine kadar getirmeye çalıştığımız bu kitapta, Türk öyküsüne dair bir fotoğraf verdiğimizi düşünüyoruz.
 
(Tanıtım Bülteninden)
 
 
",,"13,5 x 21",2018,Türkçe,9789752482142,
315,https://i.idefix.com/cache/500x400-0/originals/0000000601523-1.jpg,Ormanda Kaybolmak,Ertuğ Uçar,Alef,"26,05 TL",Ormanda Kaybolmak Kitap Açıklaması,"
Bir şehir, bir orman, bir coğrafya mıydı içinde olduğu, yoksa bir formül, bir dil, bir kitap mı? Tabii şu ihtimali de görmezden gelemez: Ölüm. Ellerini kavuşturup kanıtları gözden geçirmeye koyuldu. İlk olarak, biraz önce ölümü düşünürken çıkan ani esintiyi anımsadı. Sonra botlarına bulaşan bu safran rengi toz vardı. Ufukta beliren dumanı da kanıtlar arasına katmalı. Bu bir savaş yüzünden olabilirdi. Ve nihayet ceketinin cebinde olduğunu şu anda fark ettiği mektup. Biraz modası geçmiş şekilde başlıyordu. Hal hatır soruyor, bir sorun varsa ona iletebileceğini belirtiyordu. Kimdi bu? Hocası mı? Onu reddeden kadın mı? Yıllardır haber almadığı babası mı? Kim? Olasılıkları düşünmek için bir ağaca yaslandı. Çok yorgundu. Mektup elinden düştü.(Tanıtım Bülteninden)",128,,2014,Türkçe,9789944494779,
316,https://i.idefix.com/cache/500x400-0/originals/0000000636204-1.jpg,Dinle Kardeşim,Oğuz Mucurluoğlu,İtalik Yayınları,"7,25 TL",Dinle Kardeşim Kitap Açıklaması,"
""İlk kez var olduğumu, bir yer kapladığımı hissediyor, ağırlığımın ve hacmimin olduğunu anlıyordum."" diyor bir öyküsünde M. Oğuz Mucurluoğlu. O'nun dişlerinin arasına sıkıştırdığı kalemi ile bilgisayar klavyesinin tuşlarına dokunarak yazdığı bilinecek olursa okuyucu tarafından, bu tümcenin anlamı daha da iyi anlaşılacaktır. Hava, su, besinin ötesinde O'na yaşam dayanağı olmuştur edebiyat. Sadece Oğuz'u değil hangimizi yaşama bağlamamıştır ki…İşte o sihirli gücün ürünleridir bu kitapta okuyacağınız öyküler.-Ali Balkız-(Tanıtım Bülteninden)",120,,2015,Türkçe,9786059105163,
317,https://i.idefix.com/cache/500x400-0/originals/0000000620504-1.jpg,Ölüm Vardiyası, Kolektif ,Tilki Kitap,"110,6 TL",Ölüm Vardiyası Kitap Açıklaması,"
Takvim yaprakları 13 Mayıs 2014'ü gösterdiğinde, Manisa'nın Soma ilçesinde Türkiye Cumhuriyeti tarihinin en korkunç iş kazası yaşandı. 301 madenci can verdi. 255 kadın kocasız, yaş ortalaması on olan 432 çocuk babasız kaldı. Üç gün ulusal yas ilan edildi. Yargı süreci devam ediyor. Uluslararası Çalışma Örgütü'nün (ILO) 176 numaralı ""Madenlerde Güvenlik ve Sağlık Sözleşmesi"" ise henüz imzalanmadı.Geliri Soma'da yetim kalmış çocukların yararına kullanılacak olan, otuz yedi yazar tarafından kaleme alınmış eserimizi yitirdiğimiz 301 işçimizin anısına ithaf ediyoruz. Sonsuz saygımızla...(Tanıtım Bülteninden)",202,,2010,Türkçe,9786055045524,Emrah Çelik
318,https://i.idefix.com/cache/500x400-0/originals/0000000620388-1.jpg,Ceviz Ağacının Altında,Seyit Soydan,La Kitap,"38,0 TL",Ceviz Ağacının Altında Kitap Açıklaması,"
Öyküler bitimsizdir aslında. Yazar anlatır ama okuyucu yüreğiyle tamamlar onu. Siz yüreğinizi katmazsanız yarım kalır, yetim kalır.Seyit Soydan'ın öyküleri, sizi sarar sarmalar, içine alır. Bu öyküleri her nerede okursanız okuyun, artık orada duramazsınız. Ya bir deniz kenarında bulursunuz kendinizi, maviliklere açıldıkça içiniz nedensiz bir huzurla dolmaya başlar, ya da çocuk olur bir dağ başından köye doğru çimlerin üzerinden yuvarlanırsınız neşe içinde.İnsan öyküleri anlatır Seyit Soydan. Yan yana duran ama birleşemeyen ya da bambaşka yerlere savrulan ama ayrılamayan insanları en çok. Capcanlı anlatır. Öyle ki kitabı kapadığınızda, ceviz ağacının altında hep birlikte Halis'i bekler buluruz kendimizi. Ve yüreğimizle inanırız, henüz gelmemiştir ama mutlaka gelecektir. Bize olmasa Yurda'ya dönecektir. Çünkü bu öykülerde, buruk ve acıtan bir hüznün yanında, yeşile hevesli bir tomurcuk mutlaka vardır. Ve bizim yüreğimiz hep o tomurcuktan yana atar.Siz de yüreğinizle tamamlayın bu öyküleri. Yetim kalmasınlar. Çünkü: "" …Ve diz kırıp aynı sofrada ortak olduysak dost gülüşlere Yarenim, uzaklarda olsan da kalbimin yanı başımda çarpan sesini duyuyorum. Paylaştığımız gökyüzü birleştirecektir elbette, umuda sevdalı yüreklerimizi…""(Tanıtım Bülteninden)",157,,2014,Türkçe,9786056429484,
